filename,physical_leaf_id,true_class,predicted_class,confidence,correct,error_type,brightness,contrast,saturation,sharpness,leaf_area_ratio
6fbefe16-4635-4a03-b245-65594ded39cf___RS_Erly.B 7654.JPG,RS_Erly.B 7654,tomato_Early blight,tomato_Early blight,0.99780816,True,Correct Early Blight,102.84776306152344,51.795587060378146,64.86308288574219,892.7958461975213,0.99169921875
6fbefe16-4635-4a03-b245-65594ded39cf___RS_Erly.B 7654_final_masked.jpg,RS_Erly.B 7654,tomato_Early blight,tomato_Early blight,0.9995902,True,Correct Early Blight,29.269012451171875,46.49277256580642,75.16413879394531,364.07887357473373,0.3535308837890625
15fb19ad-8a5a-4e1b-8ed2-c8d48b006b1d___RS_Erly.B 7674.JPG,RS_Erly.B 7674,tomato_Early blight,tomato_Early blight,0.9949485,True,Correct Early Blight,108.43934631347656,46.63279497808599,68.49375915527344,58.726126848720014,0.998565673828125
15fb19ad-8a5a-4e1b-8ed2-c8d48b006b1d___RS_Erly.B 7674_final_masked.jpg,RS_Erly.B 7674,tomato_Early blight,tomato_Early blight,0.8965845,True,Correct Early Blight,38.98854064941406,54.67694239525493,58.37110900878906,119.36239610612392,0.369537353515625
9eec6625-b337-403b-b93c-e809f4e0b8c4___RS_Erly.B 7681_final_masked.jpg,RS_Erly.B 7681,tomato_Early blight,tomato_healthy,0.572018,False,Early Blight -> Healthy,50.336181640625,62.77939227333436,57.43540954589844,1053.8609924307093,0.4155120849609375
bfbf7eb4-8a12-4595-96f7-dcec497d3917___RS_Erly.B 7682_final_masked.jpg,RS_Erly.B 7682,tomato_Early blight,tomato_Early blight,0.965393,True,Correct Early Blight,46.601837158203125,61.59021182120979,53.52305603027344,756.8427124023438,0.3907928466796875
9d64c577-43dd-4409-b0ed-f5460bc01dc9___RS_Erly.B 7685_final_masked.jpg,RS_Erly.B 7685,tomato_Early blight,tomato_healthy,0.8821264,False,Early Blight -> Healthy,52.65403747558594,61.435309275898135,63.3509521484375,847.1253616577014,0.443817138671875
d7dd7c0b-8c0f-46e7-88df-18e6f4e01e0b___RS_Erly.B 7687_final_masked.jpg,RS_Erly.B 7687,tomato_Early blight,tomato_Early blight,0.5086576,True,Correct Early Blight,38.72956848144531,56.782801372517405,65.63076782226562,508.8269525617361,0.3811187744140625
e2ce6add-93e2-4c1f-9ee3-2354d1542e8b___RS_Erly.B 7698_final_masked.jpg,RS_Erly.B 7698,tomato_Early blight,tomato_Early blight,0.72449994,True,Correct Early Blight,32.899200439453125,52.89122739543732,64.4649658203125,1059.1058502194937,0.343902587890625
f525cb66-09b6-4f96-93dd-d6bc936f5645___RS_Erly.B 7700_final_masked.jpg,RS_Erly.B 7700,tomato_Early blight,tomato_Late blight,0.5969091,False,Early Blight -> Late Blight,33.857818603515625,53.5830578736518,62.665863037109375,845.5559692373499,0.3510284423828125
4e3f49fc-2ff8-4d00-979d-3c15f4d90db8___RS_Erly.B 7708.JPG,RS_Erly.B 7708,tomato_Early blight,tomato_Early blight,0.6741601,True,Correct Early Blight,120.48934936523438,68.77203399639623,48.76165771484375,718.5507646815386,0.8731231689453125
4e3f49fc-2ff8-4d00-979d-3c15f4d90db8___RS_Erly.B 7708_final_masked.jpg,RS_Erly.B 7708,tomato_Early blight,tomato_Early blight,0.9200885,True,Correct Early Blight,33.10688781738281,59.336191605112276,56.614776611328125,436.22822566865943,0.2921905517578125
48dd3efc-400d-4b81-a569-13a51083df58___RS_Erly.B 7718.JPG,RS_Erly.B 7718,tomato_Early blight,tomato_Early blight,0.5123942,True,Correct Early Blight,118.97615051269531,47.51162765705732,54.39155578613281,12217.105324796401,0.9627838134765625
48dd3efc-400d-4b81-a569-13a51083df58___RS_Erly.B 7718_final_masked.jpg,RS_Erly.B 7718,tomato_Early blight,tomato_healthy,0.5837788,False,Early Blight -> Healthy,34.58935546875,50.267515666908196,61.22328186035156,1101.3960466235876,0.3568878173828125
389a93c4-2ea1-4df5-94c6-01ea8ad856db___RS_Erly.B 7720.JPG,RS_Erly.B 7720,tomato_Early blight,tomato_Early blight,0.84467876,True,Correct Early Blight,123.38374328613281,47.15761034684145,46.203033447265625,4401.266544433078,0.945281982421875
389a93c4-2ea1-4df5-94c6-01ea8ad856db___RS_Erly.B 7720_final_masked.jpg,RS_Erly.B 7720,tomato_Early blight,tomato_Early blight,0.97332585,True,Correct Early Blight,32.675689697265625,55.06599615856379,52.62507629394531,733.4714688991662,0.2885589599609375
bac9d43f-fc43-4b89-bc2a-b8ba4a040059___RS_Erly.B 7724_final_masked.jpg,RS_Erly.B 7724,tomato_Early blight,tomato_Early blight,0.80740815,True,Correct Early Blight,43.18121337890625,60.057912967421046,53.90960693359375,626.0257415769156,0.3982391357421875
c882c715-ae30-410e-9585-bd7061cf44a4___RS_Erly.B 7734_final_masked.jpg,RS_Erly.B 7734,tomato_Early blight,tomato_Early blight,0.8408084,True,Correct Early Blight,35.1287841796875,53.98777591120223,59.56086730957031,1096.645156829618,0.325836181640625
bde8917a-9b0c-4a7b-8ff1-26f31609d6d7___RS_Erly.B 7750_final_masked.jpg,RS_Erly.B 7750,tomato_Early blight,tomato_Early blight,0.7803348,True,Correct Early Blight,30.882354736328125,52.5926604157982,47.29466247558594,1093.6127014150843,0.28955078125
b7ca5e36-608f-4441-9549-88b011e7088a___RS_Erly.B 7753_final_masked.jpg,RS_Erly.B 7753,tomato_Early blight,tomato_Early blight,0.9990231,True,Correct Early Blight,22.426239013671875,42.388720685438784,61.38648986816406,744.3630676185712,0.272186279296875
243a77c6-b401-43c4-9230-68b4b11f3b83___RS_Erly.B 7754.JPG,RS_Erly.B 7754,tomato_Early blight,tomato_Early blight,0.9510288,True,Correct Early Blight,123.67111206054688,52.08403489671014,72.3837890625,9641.77191094216,0.96923828125
243a77c6-b401-43c4-9230-68b4b11f3b83___RS_Erly.B 7754_final_masked.jpg,RS_Erly.B 7754,tomato_Early blight,tomato_Early blight,0.86095655,True,Correct Early Blight,38.24916076660156,57.880538834084035,69.83697509765625,1007.3127746582031,0.3625335693359375
d41e78aa-0020-457b-a17d-736d426adad5___RS_Erly.B 7755_final_masked.jpg,RS_Erly.B 7755,tomato_Early blight,tomato_Early blight,0.98104125,True,Correct Early Blight,32.78204345703125,54.460222018450246,54.78843688964844,880.8939514160156,0.3234100341796875
535c3c4f-c082-4dd7-a98b-2e16cb377d89___RS_Erly.B 7770.JPG,RS_Erly.B 7770,tomato_Early blight,tomato_Late blight,0.66303813,False,Early Blight -> Late Blight,126.56800842285156,48.46020525151007,71.37593078613281,7592.059840610018,0.964202880859375
535c3c4f-c082-4dd7-a98b-2e16cb377d89___RS_Erly.B 7770_final_masked.jpg,RS_Erly.B 7770,tomato_Early blight,tomato_Early blight,0.79192066,True,Correct Early Blight,48.557464599609375,62.13192367666682,80.97492980957031,1224.131942746928,0.4246063232421875
5870b25f-914c-4dae-aaf5-88d48cb90803___RS_Erly.B 7774.JPG,RS_Erly.B 7774,tomato_Early blight,tomato_Early blight,0.69418347,True,Correct Early Blight,128.851806640625,44.8342587724555,52.19964599609375,9789.26118006534,0.9671173095703125
5870b25f-914c-4dae-aaf5-88d48cb90803___RS_Erly.B 7774_final_masked.jpg,RS_Erly.B 7774,tomato_Early blight,tomato_Early blight,0.8657593,True,Correct Early Blight,31.955001831054688,49.007434561289266,53.6044921875,535.8224182128906,0.321380615234375
8ed69ac4-4692-4154-a484-8a693ff7de64___RS_Erly.B 7775.JPG,RS_Erly.B 7775,tomato_Early blight,tomato_Early blight,0.503054,True,Correct Early Blight,110.79144287109375,57.93403286777448,0.0,6456.131499037147,0.8906707763671875
8ed69ac4-4692-4154-a484-8a693ff7de64___RS_Erly.B 7775_final_masked.jpg,RS_Erly.B 7775,tomato_Early blight,tomato_Early blight,0.6019102,True,Correct Early Blight,32.07696533203125,47.80896984945588,68.85031127929688,590.0752868652344,0.345947265625
5c498e4e-e9b8-4380-828e-53dfd9beb683___RS_Erly.B 7788.JPG,RS_Erly.B 7788,tomato_Early blight,tomato_Early blight,0.74489117,True,Correct Early Blight,127.055419921875,48.91253184415725,55.759002685546875,3760.8686059617903,0.95953369140625
5c498e4e-e9b8-4380-828e-53dfd9beb683___RS_Erly.B 7788_final_masked.jpg,RS_Erly.B 7788,tomato_Early blight,tomato_Early blight,0.8957715,True,Correct Early Blight,30.173629760742188,49.023543523751215,63.01243591308594,486.86030578403734,0.3235626220703125
74b3c6cf-a35b-481b-aa22-7483a52bff76___RS_Erly.B 7792.JPG,RS_Erly.B 7792,tomato_Early blight,tomato_Early blight,0.5097184,True,Correct Early Blight,117.31535339355469,63.379018272172694,57.95500183105469,5074.855925637996,0.899749755859375
74b3c6cf-a35b-481b-aa22-7483a52bff76___RS_Erly.B 7792_final_masked.jpg,RS_Erly.B 7792,tomato_Early blight,tomato_Early blight,0.6967219,True,Correct Early Blight,37.3143310546875,53.10884617401629,66.40718078613281,705.5299276672304,0.3699493408203125
fcbc5323-1679-416c-bb10-534e686f21bd___RS_Erly.B 7801_final_masked.jpg,RS_Erly.B 7801,tomato_Early blight,tomato_Early blight,0.85217136,True,Correct Early Blight,28.396392822265625,45.86796669864871,50.46681213378906,739.2754669187125,0.302734375
18815a60-8297-46e0-922f-e6a0fea818ef___RS_Erly.B 7808.JPG,RS_Erly.B 7808,tomato_Early blight,tomato_Early blight,0.879075,True,Correct Early Blight,119.12289428710938,51.52220226459089,58.55058288574219,6113.584336502245,0.91412353515625
18815a60-8297-46e0-922f-e6a0fea818ef___RS_Erly.B 7808_final_masked.jpg,RS_Erly.B 7808,tomato_Early blight,tomato_Early blight,0.85721076,True,Correct Early Blight,39.973236083984375,56.19854757476488,61.78106689453125,707.6100462293252,0.373321533203125
9d16bfcd-955e-4a5c-90ea-c7cce8dd9135___RS_Erly.B 7811_final_masked.jpg,RS_Erly.B 7811,tomato_Early blight,tomato_Early blight,0.9938771,True,Correct Early Blight,35.01646423339844,48.863289718135356,71.56134033203125,723.1688232421875,0.3733062744140625
fdc50285-836e-4707-a17d-388b8179c87c___RS_Erly.B 7812_final_masked.jpg,RS_Erly.B 7812,tomato_Early blight,tomato_Early blight,0.7640065,True,Correct Early Blight,38.64350891113281,53.30004226349245,68.21467590332031,681.5035493215546,0.3791961669921875
605e0af6-415f-4e25-8f0d-a8f36371732b___RS_Erly.B 7827.JPG,RS_Erly.B 7827,tomato_Early blight,tomato_Early blight,0.6903061,True,Correct Early Blight,123.65725708007812,45.51706439424823,54.86857604980469,4969.701868371805,0.951263427734375
605e0af6-415f-4e25-8f0d-a8f36371732b___RS_Erly.B 7827_final_masked.jpg,RS_Erly.B 7827,tomato_Early blight,tomato_healthy,0.67423165,False,Early Blight -> Healthy,62.14888000488281,64.49250293042945,69.58100891113281,1015.3254725055303,0.5212249755859375
0cd17aff-13d8-439a-ac08-dae1aea55edb___RS_Erly.B 7828.JPG,RS_Erly.B 7828,tomato_Early blight,tomato_Early blight,0.6359141,True,Correct Early Blight,129.15684509277344,48.14898936466427,50.41603088378906,4910.657088517211,0.968902587890625
0cd17aff-13d8-439a-ac08-dae1aea55edb___RS_Erly.B 7828_final_masked.jpg,RS_Erly.B 7828,tomato_Early blight,tomato_Early blight,0.65808403,True,Correct Early Blight,49.1654052734375,63.06731983975018,65.20443725585938,943.4835052432027,0.411102294921875
8824899d-1dce-4729-860b-336d563bc268___RS_Erly.B 7837.JPG,RS_Erly.B 7837,tomato_Early blight,tomato_Late blight,0.42437845,False,Early Blight -> Late Blight,133.42111206054688,40.48934158595448,0.0,5802.550636053085,0.985321044921875
8824899d-1dce-4729-860b-336d563bc268___RS_Erly.B 7837_final_masked.jpg,RS_Erly.B 7837,tomato_Early blight,tomato_Early blight,0.563551,True,Correct Early Blight,44.851470947265625,59.756185965487944,64.97377014160156,718.5758507230785,0.39599609375
d44e75f7-59ac-4296-ac62-893125ddf04e___RS_Erly.B 7856_final_masked.jpg,RS_Erly.B 7856,tomato_Early blight,tomato_Early blight,0.6441682,True,Correct Early Blight,25.84991455078125,45.62042694325521,52.33357238769531,715.1542053222656,0.26202392578125
f64da90c-b9ca-4453-896f-4cd9e358c24a___RS_Erly.B 8223_final_masked.jpg,RS_Erly.B 8223,tomato_Early blight,tomato_Late blight,0.73171234,False,Early Blight -> Late Blight,34.774200439453125,57.90387503062608,68.16946411132812,993.0810286067426,0.2983551025390625
011aa278-a39e-40b0-b6e4-2e2f835889f0___RS_Erly.B 8251.JPG,RS_Erly.B 8251,tomato_Early blight,tomato_Early blight,0.9464049,True,Correct Early Blight,122.64830017089844,70.38919370581968,72.40309143066406,5596.372391476994,0.95355224609375
011aa278-a39e-40b0-b6e4-2e2f835889f0___RS_Erly.B 8251_final_masked.jpg,RS_Erly.B 8251,tomato_Early blight,tomato_Early blight,0.8849636,True,Correct Early Blight,51.79255676269531,57.17764131333012,78.60209655761719,717.1598648689687,0.5232086181640625
a87f4fa1-5d7b-42e9-81ed-127aa62ad1e6___RS_Erly.B 8258_final_masked.jpg,RS_Erly.B 8258,tomato_Early blight,tomato_Early blight,0.9338373,True,Correct Early Blight,71.31983947753906,62.98125685695586,82.19900512695312,1722.766239671968,0.6151580810546875
df721edd-686e-4bb8-a05b-e8c67743c8ca___RS_Erly.B 8265_final_masked.jpg,RS_Erly.B 8265,tomato_Early blight,tomato_Early blight,0.9981292,True,Correct Early Blight,49.4862060546875,53.712493660734246,71.21786499023438,906.3433250633534,0.5185394287109375
3271f296-5264-4600-94e0-bde6cf1a2b42___RS_Erly.B 8300.JPG,RS_Erly.B 8300,tomato_Early blight,tomato_Early blight,0.6934858,True,Correct Early Blight,105.74896240234375,54.90365400671093,62.779449462890625,4386.229296263307,0.907257080078125
3271f296-5264-4600-94e0-bde6cf1a2b42___RS_Erly.B 8300_final_masked.jpg,RS_Erly.B 8300,tomato_Early blight,tomato_Early blight,0.85960513,True,Correct Early Blight,39.354217529296875,55.051494447728366,57.47541809082031,800.5021052621305,0.3776702880859375
baea464c-e54b-4e22-8bbc-8047d19ed0cf___RS_Erly.B 8323_final_masked.jpg,RS_Erly.B 8323,tomato_Early blight,tomato_Early blight,0.6981498,True,Correct Early Blight,46.0556640625,43.34863974253138,83.01736450195312,928.7350425720215,0.5709381103515625
fe46f781-a40c-4c73-9e2c-50872f1ab370___RS_Erly.B 8348_final_masked.jpg,RS_Erly.B 8348,tomato_Early blight,tomato_Early blight,0.9998565,True,Correct Early Blight,81.08012390136719,69.49656002059787,96.37510681152344,978.7503302746918,0.63360595703125
3253ff4e-90ab-475a-89d2-f99875c53367___RS_Erly.B 8356.JPG,RS_Erly.B 8356,tomato_Early blight,tomato_healthy,0.59563196,False,Early Blight -> Healthy,132.94285583496094,48.768617018598206,56.626220703125,5362.187158039771,0.99493408203125
3253ff4e-90ab-475a-89d2-f99875c53367___RS_Erly.B 8356_final_masked.jpg,RS_Erly.B 8356,tomato_Early blight,tomato_healthy,0.7694064,False,Early Blight -> Healthy,45.559844970703125,61.05812946252361,61.078582763671875,1260.6068874986377,0.3955841064453125
c1291fe6-06c2-477e-b30f-dca9a9a80079___RS_Erly.B 8371_final_masked.jpg,RS_Erly.B 8371,tomato_Early blight,tomato_Late blight,0.5279577,False,Early Blight -> Late Blight,47.97454833984375,52.33920857552782,98.70903015136719,677.4335629306734,0.5145416259765625
eaf0d111-089a-4808-a34c-dd40e3bb4db4___RS_Erly.B 8393_final_masked.jpg,RS_Erly.B 8393,tomato_Early blight,tomato_Early blight,0.834707,True,Correct Early Blight,76.39913940429688,69.49191756546506,100.46511840820312,1341.6602324766573,0.615631103515625
1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396.JPG,RS_Erly.B 8396,tomato_Early blight,tomato_Early blight,0.9587857,True,Correct Early Blight,114.36215209960938,44.60771817914157,115.54782104492188,4647.210952035151,0.9923248291015625
1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396_final_masked.jpg,RS_Erly.B 8396,tomato_Early blight,tomato_Late blight,0.71462494,False,Early Blight -> Late Blight,73.81011962890625,62.01097934212992,104.21804809570312,1042.3119262044784,0.6246490478515625
c2369b01-d04f-443c-b6ab-9e62e1480420___RS_Erly.B 8397_final_masked.jpg,RS_Erly.B 8397,tomato_Early blight,tomato_Early blight,0.91345143,True,Correct Early Blight,85.953125,61.23426211834135,129.2069549560547,974.7328191362321,0.7090606689453125
4065f166-5f48-4277-9f51-7aa61dbd4b48___RS_Erly.B 8399.JPG,RS_Erly.B 8399,tomato_Early blight,tomato_Early blight,0.93622625,True,Correct Early Blight,110.6041259765625,59.681998202891876,102.25439453125,4643.404834143585,0.9505767822265625
4065f166-5f48-4277-9f51-7aa61dbd4b48___RS_Erly.B 8399_final_masked.jpg,RS_Erly.B 8399,tomato_Early blight,tomato_Early blight,0.99519426,True,Correct Early Blight,46.623504638671875,56.995364399313004,91.10494995117188,859.1711961887777,0.46240234375
dbbc206a-90ab-4b29-abe0-5613028278be___RS_Erly.B 8409_final_masked.jpg,RS_Erly.B 8409,tomato_Early blight,tomato_Early blight,0.6179658,True,Correct Early Blight,33.71818542480469,52.650636953735656,71.52391052246094,893.7749385253992,0.3415679931640625
121b3f84-70ed-4d1c-882c-d3204e2af046___RS_Erly.B 8421.JPG,RS_Erly.B 8421,tomato_Early blight,tomato_Early blight,0.9696195,True,Correct Early Blight,112.72695922851562,62.55182180316822,66.56828308105469,5005.081591870636,0.9156646728515625
121b3f84-70ed-4d1c-882c-d3204e2af046___RS_Erly.B 8421_final_masked.jpg,RS_Erly.B 8421,tomato_Early blight,tomato_Early blight,0.9286903,True,Correct Early Blight,36.39430236816406,52.910980295427564,66.50688171386719,834.1706630398985,0.354034423828125
2763c9bc-ecc6-4f1a-86a7-ef8ffa370420___RS_Erly.B 8422.JPG,RS_Erly.B 8422,tomato_Early blight,tomato_Late blight,0.8035476,False,Early Blight -> Late Blight,83.09556579589844,51.691725566637686,73.13641357421875,5609.371194824576,0.8236083984375
2763c9bc-ecc6-4f1a-86a7-ef8ffa370420___RS_Erly.B 8422_final_masked.jpg,RS_Erly.B 8422,tomato_Early blight,tomato_Early blight,0.865119,True,Correct Early Blight,29.914459228515625,44.73791928319964,61.209716796875,823.3552895316388,0.344482421875
cab96269-77a2-47cd-bfdf-02ad2535293d___RS_Erly.B 8439_final_masked.jpg,RS_Erly.B 8439,tomato_Early blight,tomato_Early blight,0.978878,True,Correct Early Blight,43.42665100097656,58.55472077886418,68.18350219726562,1276.8373717926443,0.3938446044921875
420da335-510d-4e55-ac9c-2cad3530ad68___RS_Erly.B 8442.JPG,RS_Erly.B 8442,tomato_Early blight,tomato_Early blight,0.9841054,True,Correct Early Blight,107.45196533203125,52.85186316012752,85.90971374511719,6180.6886902740225,0.9618072509765625
420da335-510d-4e55-ac9c-2cad3530ad68___RS_Erly.B 8442_final_masked.jpg,RS_Erly.B 8442,tomato_Early blight,tomato_Early blight,0.9991037,True,Correct Early Blight,40.22990417480469,52.977833129791414,80.53364562988281,1463.2233964866027,0.412200927734375
164f6427-eeed-42da-bb51-ec07a57840dc___RS_Erly.B 9372.JPG,RS_Erly.B 9372,tomato_Early blight,tomato_Early blight,0.97925925,True,Correct Early Blight,118.55265808105469,60.191940543353034,64.7525634765625,3573.04755538702,0.9499969482421875
164f6427-eeed-42da-bb51-ec07a57840dc___RS_Erly.B 9372_final_masked.jpg,RS_Erly.B 9372,tomato_Early blight,tomato_Early blight,0.99525636,True,Correct Early Blight,35.837677001953125,53.55331576584021,68.30419921875,881.341369359754,0.349273681640625
2f6115d3-4997-4174-aa6a-9025c654e81f___RS_Erly.B 9374.JPG,RS_Erly.B 9374,tomato_Early blight,tomato_Early blight,0.9782946,True,Correct Early Blight,126.37528991699219,58.6333416688536,57.74189758300781,5498.408916771179,0.949462890625
2f6115d3-4997-4174-aa6a-9025c654e81f___RS_Erly.B 9374_final_masked.jpg,RS_Erly.B 9374,tomato_Early blight,tomato_Early blight,0.97778827,True,Correct Early Blight,24.152435302734375,45.12178398719919,59.227081298828125,565.1139831542969,0.2425994873046875
3592b22c-09cd-4005-97c4-cdd11318cce0___RS_Erly.B 9391.JPG,RS_Erly.B 9391,tomato_Early blight,tomato_Early blight,0.9593098,True,Correct Early Blight,128.5858154296875,65.05405108047891,61.25825500488281,5365.237648233771,0.950958251953125
3592b22c-09cd-4005-97c4-cdd11318cce0___RS_Erly.B 9391_final_masked.jpg,RS_Erly.B 9391,tomato_Early blight,tomato_Early blight,0.9795124,True,Correct Early Blight,33.905548095703125,52.00033266147613,57.64048767089844,557.5687713602092,0.336883544921875
11922494-321b-4742-afbe-f6db6a8b4005___RS_Erly.B 9392.JPG,RS_Erly.B 9392,tomato_Early blight,tomato_Early blight,0.9568098,True,Correct Early Blight,120.16969299316406,59.524083220312896,67.18434143066406,5135.223654418951,0.967529296875
